;Epsilon;Steps;Wall_Time
0;0.25;1;1648149647.5575686
1;0.25;1;1648149648.1355138
2;0.25;1;1648149648.6952147
3;0.25;1;1648149649.2524862
4;0.25;1;1648149649.8141239
5;0.25;1;1648149650.3687022
6;0.25;1;1648149650.925958
7;0.25;1;1648149651.4851973
8;0.25;1;1648149652.0411842
9;0.25;1;1648149652.597647
10;0.25;1;1648149653.187076
11;0.25;1;1648149653.7465065
12;0.25;1;1648149654.3103993
13;0.25;1;1648149654.8688142
14;0.25;1;1648149655.4317791
15;0.25;1;1648149655.9892037
16;0.25;1;1648149656.5472445
17;0.25;1;1648149657.1065853
18;0.25;1;1648149657.6649349
19;0.25;1;1648149658.2235875
20;0.25;1;1648149658.7812383
21;0.25;1;1648149659.3354557
22;0.25;1;1648149659.8901303
23;0.25;1;1648149660.4526558
24;0.25;1;1648149661.0075414
25;0.25;1;1648149661.5668454
26;0.25;1;1648149662.125586
27;0.25;1;1648149662.6835594
28;0.25;1;1648149663.243615
29;0.25;1;1648149663.8319738
30;0.25;1;1648149664.3915834
31;0.25;1;1648149664.9563882
32;0.25;1;1648149665.5120256
33;0.25;1;1648149666.0710804
34;0.25;1;1648149666.63169
35;0.25;1;1648149667.1916595
36;0.25;1;1648149667.7467456
37;0.25;1;1648149668.3036146
38;0.25;1;1648149668.862989
39;0.25;1;1648149669.416955
40;0.25;1;1648149669.9755538
41;0.25;1;1648149670.5364506
42;0.25;1;1648149671.1005666
43;0.25;1;1648149671.6549041
44;0.25;1;1648149672.2088583
45;0.25;1;1648149672.7679179
46;0.25;1;1648149673.3271308
47;0.25;1;1648149673.8850539
48;0.25;1;1648149674.468677
49;0.25;1;1648149675.0293338
50;0.25;1;1648149675.5846958
51;0.25;1;1648149676.1472108
52;0.25;1;1648149676.701931
53;0.25;1;1648149677.2561736
54;0.25;1;1648149677.8213542
55;0.25;1;1648149678.3775482
56;0.25;1;1648149678.9439096
57;0.25;1;1648149679.498581
58;0.25;1;1648149680.0596268
59;0.25;1;1648149680.6150014
60;0.25;1;1648149681.1764333
61;0.25;1;1648149681.7303324
62;0.25;1;1648149682.2895076
63;0.25;1;1648149682.8572514
64;0.25;1;1648149683.4139547
65;0.25;1;1648149683.9694617
66;0.25;1;1648149684.537786
67;0.25;1;1648149685.1038
68;0.25;1;1648149685.6639912
69;0.25;1;1648149686.2189367
70;0.25;1;1648149686.7801478
71;0.25;1;1648149687.3346276
72;0.25;1;1648149687.8889453
73;0.25;1;1648149688.4468224
74;0.25;1;1648149689.0062788
75;0.25;1;1648149689.5592015
76;0.25;1;1648149690.114372
77;0.25;1;1648149690.675029
78;0.25;1;1648149691.2316282
79;0.25;1;1648149691.7905586
80;0.25;1;1648149692.3492362
81;0.25;1;1648149692.9034395
82;0.25;1;1648149693.46541
83;0.25;1;1648149694.0210872
84;0.25;1;1648149694.5769227
85;0.25;1;1648149695.150512
86;0.25;1;1648149695.7181356
87;0.25;1;1648149696.2803533
88;0.25;1;1648149696.8347235
89;0.25;1;1648149697.3881254
90;0.25;1;1648149697.950244
91;0.25;1;1648149698.5047283
92;0.25;1;1648149699.0591793
93;0.25;1;1648149699.6163154
